Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L937,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L943,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L950,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L955,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1021,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1032,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1055,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1061,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1073,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1104,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1110,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1114,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1120,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1127,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1132,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1139,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1150,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1173,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1179,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1186,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1191,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1198,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1208,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1215,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1222,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1232,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1268,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1287,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1291,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1297,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1304,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1309,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1316,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1333,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1340,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1350,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1356,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1368,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1375,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1386,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1409,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1415,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1427,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1451,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1468,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1493,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1504,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1527,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1533,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1540,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1545,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1552,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1569,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1576,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1586,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1592,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1604,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1622,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1641,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1645,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1651,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1658,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1663,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1670,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1687,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1694,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1704,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1722,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1729,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1740,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1763,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1769,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1781,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1805,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1812,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1818,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1822,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1828,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1835,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1840,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1847,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1858,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1881,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1887,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1894,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1899,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1976,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1995,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1999,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2005,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2012,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2017,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2024,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2048,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2058,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2064,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2076,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2083,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2094,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2117,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2123,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2135,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2159,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2166,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2172,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2176,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2194,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2201,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2212,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2235,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2241,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2248,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2253,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2260,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2277,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2284,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2294,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2300,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2312,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2330,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2349,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2353,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2359,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2366,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2371,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2378,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2395,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2412,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2437,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2448,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2471,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2477,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2489,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2513,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2520,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2526,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2530,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2536,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2543,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
