Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L935,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L945,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L946,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L949,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L956,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L974,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L981,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L988,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L993,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1000,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1011,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1014,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1015,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1021,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1028,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1034,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1035,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1037,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1038,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1056,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1063,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1088,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1109,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1122,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1127,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1134,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1153,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1159,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1166,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1180,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1193,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1198,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1205,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1220,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1223,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1224,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1251,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1264,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1269,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1276,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1290,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1291,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1294,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1295,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1301,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1308,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1322,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1335,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1340,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1362,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1365,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1366,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1372,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1393,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1406,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1411,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1418,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1433,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1436,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1437,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1443,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1450,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1464,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1477,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1482,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1489,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1504,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1507,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1508,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1535,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1548,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1553,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1560,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1574,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1575,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1578,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1579,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1585,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1592,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1606,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1646,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1649,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1650,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1656,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1677,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1690,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1695,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1702,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1720,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1721,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1727,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1734,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1748,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1761,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1766,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1773,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1788,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1791,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1792,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1819,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1832,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1837,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1844,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1858,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1859,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1862,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1863,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1869,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1876,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1890,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1903,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1908,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1925,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1926,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1932,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1953,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1966,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1971,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1978,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1993,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1996,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1997,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2003,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2010,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2024,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2037,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2042,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2049,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2064,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2067,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2068,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2095,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2108,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2113,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2120,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2134,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2135,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2138,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2139,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2145,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2163,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2170,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2182,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2199,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2210,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2228,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2235,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2242,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2247,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2254,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2275,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2282,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2296,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2309,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2314,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2321,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2336,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2339,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2340,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2367,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2380,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2385,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2392,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2406,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2407,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2410,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2411,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2417,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2424,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2438,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2451,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2456,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2478,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2481,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2482,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2488,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2509,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2522,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2527,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2534,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2549,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2552,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2553,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2559,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2566,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2580,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2593,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2598,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2605,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2620,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2623,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2624,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2651,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2664,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2669,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2676,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2690,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2691,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2694,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2695,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2701,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2708,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2730,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2737,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2742,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2767,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2768,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2772,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
