Label,Num_Layers,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,Logical_Error
REFL_SE,11390,237.0,38.20517998244074,335.85423529411764,41.531095715988144,10.337670847905517,332.6376751536435,995.5658569940862,1.930391713680891e-11
REFL_TE,11390,237.00000000000003,38.2051799824407,374.24588147497803,24.568838550557313,37.99260869894341,142.92461984196663,854.9371285488636,2.451183192699036e-08
DIR_CHANGE,11390,237.0,38.20517998244073,368.34140035118526,40.380305481410005,11.29397661934559,202.69349604916593,897.9143584835159,1.0346664488325884e-11
DIR_TOGL,11390,237.0,38.20517998244073,368.8703248463564,40.98990471514594,13.178358318463339,12.50632572431958,710.7500935867142,1.73669986825095e-11
DIR_TOGL+DEDICATE_CELL1,11390,237.0,38.20517998244074,336.33914749780513,86.72155631321446,6.677792443420613,50.10400790166813,755.0476841385536,1.2336138399641519e-11
DIR_TOGL+DEDICATE_CELL2,11390,236.99999999999997,38.2051799824408,342.14834942932396,74.00817414250258,11.428460699845935,43.771105355575074,746.5612696096983,1.366679180251339e-11
DIR_TOGL+DEDICATE_CELL3,11390,237.0,38.20517998244074,337.15938366988587,66.66554100565162,14.760084516323618,41.60442317822652,735.3946123525305,1.5638012214820986e-11
DIR_IDEAL,11390,237.0,38.20517998244073,368.34140035118526,40.605158866220265,9.559552664273632,12.658122914837579,706.3694147789454,1.0346664488325884e-11
