Label,Num_Layers,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,Logical_Error
REFL_SE,85042,237.0,36.135192022765224,389.771003033795,35.14899152338757,10.790900632350038,454.02736706568527,1162.8734542780376,2.040517110410905e-14
REFL_TE,85042,237.0,36.135192022765224,435.42561005150395,21.050040652239733,32.56871893053019,137.96015533501094,900.1397169920309,3.4326953136873464e-10
DIR_CHANGE,85042,237.0,36.135192022765224,428.4045712706662,34.880341746575795,11.189498434968405,187.11935467180922,934.7289581466654,5.032969822658725e-15
DIR_TOGL,85042,237.0,36.135192022765224,428.80191176124737,35.29964013484255,13.939590583541104,11.879175936596035,763.0555104391083,9.572702113007163e-15
DIR_TOGL+DEDICATE_CELL1,85042,237.0,36.135192022765224,404.14668011100395,65.70707629179007,7.238781082476065,45.36799499071047,795.5957244990219,6.0008029432316376e-15
DIR_TOGL+DEDICATE_CELL2,85042,237.0,36.135192022765224,402.18562439735655,59.85385156130945,11.732654783692094,40.2617857058865,787.1691084711954,7.520916551088896e-15
DIR_TOGL+DEDICATE_CELL3,85042,237.00000000000006,36.135192022765175,402.22714976129436,55.34209133941193,14.238954641176532,37.56607676207051,782.509464526864,9.177881813465153e-15
DIR_IDEAL,85042,237.0,36.135192022765224,428.4045712706662,35.06957352760648,9.165503693654623,11.958144681451518,757.7329851962389,5.032969822658725e-15
