Label,Num_Layers,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,Logical_Error
REFL_SE,49297,237.0,34.01819583341786,426.1804882650059,25.33252574769877,13.062115547480914,436.010498204759,1171.603823598778,3.178532626644862e-14
REFL_TE,49297,237.0,34.018195833417856,476.8429060591922,15.692479525135417,26.45071725038506,129.91477473274236,919.9190734008812,4.597717675503608e-10
DIR_CHANGE,49297,237.0,34.01819583341786,469.05174594802924,25.315841471260978,13.198376821143603,177.52248696675255,956.1066470406723,6.155788731799505e-15
DIR_TOGL,49297,237.0,34.01819583341786,469.8740679960241,25.602190116623742,16.169775634691266,10.132051037588495,792.7962806184195,9.806395596310236e-15
DIR_TOGL+DEDICATE_CELL1,49297,237.0,34.01819583341786,439.44036635089356,49.902975042563355,6.249600831760436,41.218963628618376,807.830101687413,6.308269578992334e-15
DIR_TOGL+DEDICATE_CELL2,49297,237.0,34.01819583341786,441.0483230216849,45.28266557632398,9.951075593554553,36.727485851065985,804.0277458761842,7.190386552567828e-15
DIR_TOGL+DEDICATE_CELL3,49297,237.0,34.01819583341786,438.01660161875975,42.31128919046503,12.435853274606846,34.62009371767045,798.4020336350198,7.615439178728848e-15
DIR_IDEAL,49297,237.0,34.01819583341786,469.05174594802924,25.448469313455508,9.37865851143591,10.1568438241678,785.0539134305822,6.155788731799505e-15
