Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L224,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L225,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L228,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L229,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L234,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L235,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L238,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L239,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L242,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L243,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L246,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L247,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L252,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L253,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L256,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L257,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L259,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L262,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L263,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L268,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L269,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L272,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L273,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L276,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L277,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L279,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L282,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L283,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L286,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L287,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L292,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L293,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L296,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L297,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L302,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
